15:19:43:51,66,13,35.1445069519,33.4096987545
15:19:45:73,65,13,35.1445069519,33.4096987545
15:19:45:93,65,14,35.1444966436,33.4097376466
15:19:49:65,65,14,35.1444966436,33.4097376466
15:19:49:76,65,14,35.1444966436,33.4097376466
15:19:53:96,65,14,35.1444966436,33.4097376466
15:19:55:44,64,14,35.1444966436,33.4097376466
15:19:55:65,64,15,35.1445069519,33.4097376466
15:19:57:96,64,15,35.1445069519,33.4097376466
15:19:58:17,64,15,35.1445069519,33.4097376466
15:20:02:16,64,15,35.1445069519,33.4097376466
15:20:03:51,63,15,35.1445069519,33.4097376466
15:20:03:73,63,16,35.1445069519,33.4097765386
15:20:07:31,63,16,35.1445069519,33.4097765386
15:20:07:41,63,16,35.1445069519,33.4097765386
15:20:11:52,62,16,35.1445069519,33.4097765386
15:20:11:74,62,17,35.1445069519,33.4098413587
15:20:15:85,62,17,35.1445069519,33.4098413587
15:20:15:96,62,17,35.1445069519,33.4098413587
15:20:20:23,61,17,35.1445069519,33.4098413587
15:20:22:45,61,17,35.1445069519,33.4098413587
15:20:22:74,61,18,35.1445378767,33.4096987545
15:20:28:44,61,18,35.1445378767,33.4096987545
15:20:28:52,61,18,35.1445378767,33.4096987545
15:20:28:63,61,18,35.1445378767,33.4096987545
15:20:32:61,60,18,35.1445378767,33.4096987545
15:20:34:41,60,18,35.1445378767,33.4096987545
15:20:34:63,60,19,35.1445069519,33.4097246826
15:20:38:31,59,19,35.1445069519,33.4097246826
15:20:38:52,59,19,35.1445069519,33.4097246826
15:20:42:77,59,19,35.1445069519,33.4097246826
15:20:43:59,59,19,35.1445069519,33.4097246826
15:20:43:79,59,20,35.1444863353,33.4098283947
15:20:48:69,58,20,35.1444863353,33.4098283947
15:20:48:90,58,20,35.1444863353,33.4098283947
15:20:53:11,57,20,35.1444863353,33.4098283947
15:20:55:51,57,20,35.1444863353,33.4098283947
15:20:55:62,57,21,35.1445378767,33.4096987545
15:21:01:25,56,21,35.1445378767,33.4096987545
15:21:01:34,56,21,35.1445378767,33.4096987545
15:21:05:55,56,21,35.1445378767,33.4096987545
15:21:07:86,56,21,35.1445378767,33.4096987545
15:21:08:08,56,22,35.1444966436,33.4097765386
15:21:12:79,55,22,35.1444966436,33.4097765386
15:21:12:99,55,22,35.1444966436,33.4097765386
15:21:17:02,55,22,35.1444966436,33.4097765386
15:21:17:43,55,22,35.1444966436,33.4097765386
15:21:17:76,55,23,35.1444863353,33.4098154306
15:21:21:21,54,23,35.1444863353,33.4098154306
15:21:21:41,54,23,35.1444863353,33.4098154306
15:21:25:61,54,23,35.1444863353,33.4098154306
15:21:27:62,53,23,35.1444863353,33.4098154306
15:21:27:82,53,24,35.1444863353,33.4097506106
15:21:32:07,53,24,35.1444863353,33.4097506106
15:21:32:21,53,24,35.1444863353,33.4097506106
15:21:36:41,52,24,35.1444863353,33.4097506106
15:21:38:36,52,24,35.1444863353,33.4097506106
15:21:38:57,52,25,35.1444966436,33.4097635746
15:21:41:51,52,25,35.1444966436,33.4097635746
15:21:41:54,52,25,35.1444966436,33.4097635746
15:21:41:73,52,25,35.1444966436,33.4097635746
15:21:45:76,51,25,35.1444966436,33.4097635746
15:21:48:08,51,25,35.1444966436,33.4097635746
15:21:48:30,51,26,35.1444863353,33.4097506106
15:21:51:12,50,26,35.1444863353,33.4097506106
15:21:51:17,50,26,35.1444863353,33.4097506106
15:21:51:34,50,26,35.1444863353,33.4097506106
15:21:55:47,50,26,35.1444863353,33.4097506106
15:21:57:38,50,26,35.1444863353,33.4097506106
15:21:57:58,50,27,35.1445069519,33.4097506106
15:22:03:04,49,27,35.1445069519,33.4097506106
15:22:03:12,49,27,35.1445069519,33.4097506106
15:22:03:36,49,27,35.1445069519,33.4097506106
15:22:07:43,48,27,35.1445069519,33.4097506106
15:22:08:80,48,27,35.1445069519,33.4097506106
15:22:09:01,48,28,35.1444966436,33.4098154306
15:22:13:14,48,28,35.1444966436,33.4098154306
15:22:13:35,48,28,35.1444966436,33.4098154306
15:22:17:51,47,28,35.1444966436,33.4098154306
15:22:17:95,47,28,35.1444966436,33.4098154306
15:22:18:05,47,29,35.1444863353,33.4098413587
15:22:21:29,47,29,35.1444863353,33.4098413587
15:22:21:39,47,29,35.1444863353,33.4098413587
15:22:25:62,46,29,35.1444863353,33.4098413587
15:22:27:93,46,29,35.1444863353,33.4098413587
15:22:28:04,46,30,35.1445069519,33.4097895026
15:22:32:67,46,30,35.1445069519,33.4097895026
15:22:32:78,46,30,35.1445069519,33.4097895026
15:22:37:02,45,30,35.1445069519,33.4097895026
15:22:37:65,45,30,35.1445069519,33.4097895026
15:22:37:90,45,31,35.1444966436,33.4097117186
15:22:42:36,44,31,35.1444966436,33.4097117186
15:22:42:46,44,31,35.1444966436,33.4097117186
15:22:46:57,44,31,35.1444966436,33.4097117186
15:22:48:89,44,31,35.1444966436,33.4097117186
15:22:49:02,43,32,35.1445069519,33.4097506106
15:22:52:56,43,32,35.1445069519,33.4097506106
15:22:52:68,43,32,35.1445069519,33.4097506106
15:22:56:98,43,32,35.1445069519,33.4097506106
15:22:57:60,42,32,35.1445069519,33.4097506106
15:22:57:84,42,33,35.1444966436,33.4098024666
15:23:01:95,42,33,35.1444966436,33.4098024666
15:23:02:05,42,33,35.1444966436,33.4098024666
15:23:06:16,41,33,35.1444966436,33.4098024666
15:23:08:46,41,33,35.1444966436,33.4098024666
15:23:08:53,41,34,35.1444966436,33.4097765386
15:23:11:65,41,34,35.1444966436,33.4097765386
15:23:11:75,41,34,35.1444966436,33.4097765386
15:23:15:90,40,34,35.1444966436,33.4097765386
15:23:18:31,40,34,35.1444966436,33.4097765386
15:23:18:42,40,35,35.1444966436,33.4097895026
15:23:21:16,40,35,35.1444966436,33.4097895026
15:23:21:44,40,35,35.1444966436,33.4097895026
15:23:25:55,39,35,35.1444966436,33.4097895026
15:23:26:40,39,35,35.1444966436,33.4097895026
15:23:26:50,39,36,35.1445069519,33.4098024666
15:23:29:38,39,36,35.1445069519,33.4098024666
15:23:29:60,39,36,35.1445069519,33.4098024666
15:23:33:60,38,36,35.1445069519,33.4098024666
15:23:35:60,38,36,35.1445069519,33.4098024666
15:23:35:74,38,37,35.1444966436,33.4097246826
15:23:40:42,37,37,35.1444966436,33.4097246826
15:23:40:63,37,37,35.1444966436,33.4097246826
15:23:44:76,37,37,35.1444966436,33.4097246826
15:23:46:74,37,37,35.1444966436,33.4097246826
15:23:46:95,37,38,35.1444863353,33.4097635746
15:23:50:53,36,38,35.1444863353,33.4097635746
15:23:50:56,36,38,35.1444863353,33.4097635746
15:23:50:75,36,38,35.1444863353,33.4097635746
15:23:54:88,36,38,35.1444863353,33.4097635746
15:23:55:52,36,38,35.1444863353,33.4097635746
15:23:55:71,36,39,35.1444966436,33.4098283947
15:23:59:81,35,39,35.1444966436,33.4098283947
15:23:59:86,35,39,35.1444966436,33.4098283947
15:24:00:04,35,39,35.1444966436,33.4098283947
15:24:04:11,34,39,35.1444966436,33.4098283947
15:24:05:25,34,39,35.1444966436,33.4098283947
15:24:05:37,34,40,35.1444863353,33.4098413587
15:24:08:20,34,40,35.1444863353,33.4098413587
15:24:08:30,34,40,35.1444863353,33.4098413587
15:24:12:45,33,40,35.1444863353,33.4098413587
15:24:13:39,33,40,35.1444863353,33.4098413587
15:24:13:49,33,41,35.1444863353,33.4098543227
15:24:16:00,33,41,35.1444863353,33.4098543227
15:24:16:22,33,41,35.1444863353,33.4098543227
15:24:20:43,32,41,35.1444863353,33.4098543227
15:24:22:87,32,41,35.1444863353,33.4098543227
15:24:23:20,32,42,35.1445069519,33.4097246826
15:24:28:38,32,42,35.1445069519,33.4097246826
15:24:28:49,32,42,35.1445069519,33.4097246826
15:24:32:68,31,42,35.1445069519,33.4097246826
15:24:34:89,31,42,35.1445069519,33.4097246826
15:24:35:10,31,43,35.1444966436,33.4098154306
15:24:39:95,30,43,35.1444966436,33.4098154306
15:24:40:07,30,43,35.1444966436,33.4098154306
15:24:44:25,30,43,35.1444966436,33.4098154306
15:24:46:25,29,43,35.1444966436,33.4098154306
15:24:46:45,29,44,35.1445378767,33.4097506106
15:24:50:98,29,44,35.1445378767,33.4097506106
15:24:51:27,29,44,35.1445378767,33.4097506106
15:24:55:17,28,44,35.1445378767,33.4097506106
15:24:57:38,28,44,35.1445378767,33.4097506106
15:24:57:49,28,45,35.1445069519,33.4098154306
15:25:02:00,27,45,35.1445069519,33.4098154306
15:25:02:21,27,45,35.1445069519,33.4098154306
15:25:06:40,27,45,35.1445069519,33.4098154306
15:25:08:30,26,45,35.1445069519,33.4098154306
15:25:08:41,26,46,35.1444966436,33.4097246826
15:25:13:13,26,46,35.1444966436,33.4097246826
15:25:13:19,26,46,35.1444966436,33.4097246826
15:25:13:34,26,46,35.1444966436,33.4097246826
15:25:17:42,25,46,35.1444966436,33.4097246826
15:25:18:16,25,46,35.1444966436,33.4097246826
15:25:18:37,25,47,35.1445069519,33.4096987545
15:25:21:50,25,47,35.1445069519,33.4096987545
15:25:21:61,25,47,35.1445069519,33.4096987545
15:25:25:80,24,47,35.1445069519,33.4096987545
15:25:27:91,24,47,35.1445069519,33.4096987545
15:25:28:14,24,48,35.1445069519,33.4097895026
15:25:32:71,23,48,35.1445069519,33.4097895026
15:25:32:82,23,48,35.1445069519,33.4097895026
15:25:36:91,23,48,35.1445069519,33.4097895026
15:25:37:36,23,48,35.1445069519,33.4097895026
15:25:37:44,23,49,35.1444966436,33.4098543227
15:25:41:69,22,49,35.1444966436,33.4098543227
15:25:41:90,22,49,35.1444966436,33.4098543227
15:25:46:00,22,49,35.1444966436,33.4098543227
15:25:48:13,22,49,35.1444966436,33.4098543227
15:25:48:32,22,50,35.1445378767,33.4097506106
15:25:53:72,21,50,35.1445378767,33.4097506106
15:25:53:82,21,50,35.1445378767,33.4097506106
15:25:57:85,20,50,35.1445378767,33.4097506106
15:25:59:94,20,50,35.1445378767,33.4097506106
15:26:00:16,20,51,35.1444966436,33.4097895026
15:26:04:28,20,51,35.1444966436,33.4097895026
15:26:04:49,20,51,35.1444966436,33.4097895026
15:26:08:61,19,51,35.1444966436,33.4097895026
15:26:09:56,19,51,35.1444966436,33.4097895026
15:26:09:67,19,52,35.1444966436,33.4098024666
15:26:12:20,19,52,35.1444966436,33.4098024666
15:26:12:42,19,52,35.1444966436,33.4098024666
15:26:16:58,18,52,35.1444966436,33.4098024666
15:26:16:69,18,53,35.1444966436,33.4098283947

