15:19:50:49,68,13,35.1444863353,33.4097376466
15:19:54:81,68,13,35.1444863353,33.4097376466
15:19:54:87,68,13,35.1444863353,33.4097376466
15:19:55:14,68,13,35.1444863353,33.4097376466
15:19:59:22,67,13,35.1444863353,33.4097376466
15:20:01:66,67,13,35.1444863353,33.4097376466
15:20:02:08,67,14,35.144476027,33.4098154306
15:20:06:47,66,14,35.144476027,33.4098154306
15:20:06:51,66,14,35.144476027,33.4098154306
15:20:06:69,66,14,35.144476027,33.4098154306
15:20:10:68,66,14,35.144476027,33.4098154306
15:20:11:74,66,14,35.144476027,33.4098154306
15:20:11:95,66,15,35.1445275684,33.4098543227
15:20:16:23,65,15,35.1445275684,33.4098543227
15:20:16:53,65,15,35.1445275684,33.4098543227
15:20:20:60,65,15,35.1445275684,33.4098543227
15:20:22:78,64,15,35.1445275684,33.4098543227
15:20:23:10,64,16,35.144476027,33.4097246826
15:20:29:24,64,16,35.144476027,33.4097246826
15:20:29:29,64,16,35.144476027,33.4097246826
15:20:29:68,64,16,35.144476027,33.4097246826
15:20:33:19,63,16,35.144476027,33.4097246826
15:20:35:21,63,16,35.144476027,33.4097246826
15:20:35:30,63,17,35.1444863353,33.4097895026
15:20:39:80,63,17,35.1444863353,33.4097895026
15:20:40:09,63,17,35.1444863353,33.4097895026
15:20:44:09,62,17,35.1444863353,33.4097895026
15:20:44:40,62,17,35.1444863353,33.4097895026
15:20:44:61,62,18,35.1444863353,33.4098024666
15:20:47:78,62,18,35.1444863353,33.4098024666
15:20:48:16,61,18,35.1444863353,33.4098024666
15:20:52:19,61,18,35.1444863353,33.4098024666
15:20:54:63,61,18,35.1444863353,33.4098024666
15:20:54:67,61,19,35.144476027,33.4097246826
15:20:58:96,60,19,35.144476027,33.4097246826
15:20:59:16,60,19,35.144476027,33.4097246826
15:21:03:39,60,19,35.144476027,33.4097246826
15:21:05:69,60,19,35.144476027,33.4097246826
15:21:05:77,60,20,35.144476027,33.4098024666
15:21:10:17,59,20,35.144476027,33.4098024666
15:21:10:27,59,20,35.144476027,33.4098024666
15:21:14:52,59,20,35.144476027,33.4098024666
15:21:14:83,58,20,35.144476027,33.4098024666
15:21:15:05,58,21,35.1444657188,33.4098543227
15:21:19:73,58,21,35.1444657188,33.4098543227
15:21:19:77,58,21,35.1444657188,33.4098543227
15:21:23:62,57,21,35.1444657188,33.4098543227
15:21:24:99,57,21,35.1444657188,33.4098543227
15:21:25:10,57,22,35.1445275684,33.4098543227
15:21:29:44,57,22,35.1445275684,33.4098543227
15:21:29:76,57,22,35.1445275684,33.4098543227
15:21:33:80,56,22,35.1445275684,33.4098543227
15:21:35:99,56,22,35.1445275684,33.4098543227
15:21:36:29,56,23,35.1444657188,33.4098413587
15:21:40:60,56,23,35.1444657188,33.4098413587
15:21:40:71,56,23,35.1444657188,33.4098413587
15:21:44:92,55,23,35.1444657188,33.4098413587
15:21:46:37,55,23,35.1444657188,33.4098413587
15:21:46:47,55,24,35.144476027,33.4098283947
15:21:49:41,54,24,35.144476027,33.4098283947
15:21:49:73,54,24,35.144476027,33.4098283947
15:21:53:89,54,24,35.144476027,33.4098283947
15:21:54:41,54,24,35.144476027,33.4098283947
15:21:54:63,54,25,35.1444863353,33.4098024666
15:21:57:97,53,25,35.1444863353,33.4098024666
15:21:58:02,53,25,35.1444863353,33.4098024666
15:21:58:10,53,25,35.1444863353,33.4098024666
15:22:02:47,53,25,35.1444863353,33.4098024666
15:22:03:12,53,25,35.1444863353,33.4098024666
15:22:03:20,53,26,35.1444863353,33.4097376466
15:22:07:13,52,26,35.1444863353,33.4097376466
15:22:07:44,52,26,35.1444863353,33.4097376466
15:22:11:48,52,26,35.1444863353,33.4097376466
15:22:14:26,52,26,35.1444863353,33.4097376466
15:22:14:37,52,27,35.1444863353,33.4097765386
15:22:17:81,51,27,35.1444863353,33.4097765386
15:22:17:85,51,27,35.1444863353,33.4097765386
15:22:22:08,51,27,35.1444863353,33.4097765386
15:22:24:36,51,27,35.1444863353,33.4097765386
15:22:24:61,51,28,35.144476027,33.4097376466
15:22:27:61,50,28,35.144476027,33.4097376466
15:22:27:72,50,28,35.144476027,33.4097376466
15:22:32:11,50,28,35.144476027,33.4097376466
15:22:33:98,49,28,35.144476027,33.4097376466
15:22:34:08,49,29,35.1444657188,33.4098283947
15:22:40:95,49,29,35.1444657188,33.4098283947
15:22:41:15,49,29,35.1444657188,33.4098283947
15:22:45:34,48,29,35.1444657188,33.4098283947
15:22:47:55,48,29,35.1444657188,33.4098283947
15:22:47:66,48,30,35.144476027,33.4098154306
15:22:50:28,48,30,35.144476027,33.4098154306
15:22:50:31,48,30,35.144476027,33.4098154306
15:22:50:34,48,30,35.144476027,33.4098154306
15:22:54:56,47,30,35.144476027,33.4098154306
15:22:55:71,47,30,35.144476027,33.4098154306
15:22:55:82,47,31,35.1444657188,33.4097506106
15:23:03:53,46,31,35.1444657188,33.4097506106
15:23:03:57,46,31,35.1444657188,33.4097506106
15:23:07:35,46,31,35.1444657188,33.4097506106
15:23:07:86,45,31,35.1444657188,33.4097506106
15:23:08:08,45,32,35.144476027,33.4096987545
15:23:14:65,45,32,35.144476027,33.4096987545
15:23:14:73,45,32,35.144476027,33.4096987545
15:23:18:82,44,32,35.144476027,33.4096987545
15:23:21:11,44,32,35.144476027,33.4096987545
15:23:21:33,44,33,35.144476027,33.4097506106
15:23:25:12,43,33,35.144476027,33.4097506106
15:23:25:20,43,33,35.144476027,33.4097506106
15:23:25:33,43,33,35.144476027,33.4097506106
15:23:29:24,43,33,35.144476027,33.4097506106
15:23:29:98,43,33,35.144476027,33.4097506106
15:23:30:08,43,34,35.1444657188,33.4097765386
15:23:35:98,42,34,35.1444657188,33.4097765386
15:23:36:29,42,34,35.1444657188,33.4097765386
15:23:40:52,42,34,35.1444657188,33.4097765386
15:23:42:33,41,34,35.1444657188,33.4097765386
15:23:42:50,41,35,35.1444657188,33.4097635746
15:23:45:75,41,35,35.1444657188,33.4097635746
15:23:45:80,41,35,35.1444657188,33.4097635746
15:23:49:98,41,35,35.1444657188,33.4097635746
15:23:52:20,40,35,35.1444657188,33.4097635746
15:23:52:34,40,36,35.144476027,33.4098283947
15:23:56:63,40,36,35.144476027,33.4098283947
15:23:56:67,40,36,35.144476027,33.4098283947
15:23:56:75,40,36,35.144476027,33.4098283947
15:24:00:93,40,36,35.144476027,33.4098283947
15:24:03:02,39,36,35.144476027,33.4098283947
15:24:03:24,39,37,35.1444657188,33.4097765386
15:24:07:03,39,37,35.1444657188,33.4097765386
15:24:07:14,39,37,35.1444657188,33.4097765386
15:24:11:37,38,37,35.1444657188,33.4097765386
15:24:13:46,38,37,35.1444657188,33.4097765386
15:24:13:65,38,38,35.144476027,33.4098413587
15:24:17:96,37,38,35.144476027,33.4098413587
15:24:17:99,37,38,35.144476027,33.4098413587
15:24:18:07,37,38,35.144476027,33.4098413587
15:24:22:24,37,38,35.144476027,33.4098413587
15:24:24:26,37,38,35.144476027,33.4098413587
15:24:24:57,37,39,35.1444657188,33.4098283947
15:24:27:23,36,39,35.1444657188,33.4098283947
15:24:27:30,36,39,35.1444657188,33.4098283947
15:24:31:55,36,39,35.1444657188,33.4098283947
15:24:32:48,36,39,35.1444657188,33.4098283947
15:24:32:81,36,40,35.1444863353,33.4097765386
15:24:36:72,35,40,35.1444863353,33.4097765386
15:24:36:84,35,40,35.1444863353,33.4097765386
15:24:36:90,35,40,35.1444863353,33.4097765386
15:24:41:00,35,40,35.1444863353,33.4097765386
15:24:41:53,35,40,35.1444863353,33.4097765386
15:24:41:74,35,41,35.1444863353,33.4096987545
15:24:46:07,34,41,35.1444863353,33.4096987545
15:24:46:38,34,41,35.1444863353,33.4096987545
15:24:50:49,33,41,35.1444863353,33.4096987545
15:24:53:25,33,41,35.1444863353,33.4096987545
15:24:53:29,33,42,35.1444863353,33.4097895026
15:24:58:63,32,42,35.1444863353,33.4097895026
15:24:58:68,32,42,35.1444863353,33.4097895026
15:25:02:33,32,42,35.1444863353,33.4097895026
15:25:03:79,32,42,35.1444863353,33.4097895026
15:25:03:84,32,43,35.144476027,33.4097895026
15:25:06:11,32,43,35.144476027,33.4097895026
15:25:06:28,32,43,35.144476027,33.4097895026
15:25:10:42,31,43,35.144476027,33.4097895026
15:25:11:96,31,43,35.144476027,33.4097895026
15:25:12:14,31,44,35.144476027,33.4098413587
15:25:16:24,30,44,35.144476027,33.4098413587
15:25:16:33,30,44,35.144476027,33.4098413587
15:25:16:37,30,44,35.144476027,33.4098413587
15:25:20:41,30,44,35.144476027,33.4098413587
15:25:22:28,29,44,35.144476027,33.4098413587
15:25:22:41,29,45,35.1444657188,33.4098154306
15:25:25:35,29,45,35.1444657188,33.4098154306
15:25:25:40,29,45,35.1444657188,33.4098154306
15:25:25:56,29,45,35.1444657188,33.4098154306
15:25:29:94,29,45,35.1444657188,33.4098154306
15:25:31:88,28,45,35.1444657188,33.4098154306
15:25:31:99,28,46,35.1444657188,33.4098413587
15:25:34:94,28,46,35.1444657188,33.4098413587
15:25:35:04,28,46,35.1444657188,33.4098413587
15:25:39:20,27,46,35.1444657188,33.4098413587
15:25:41:62,27,46,35.1444657188,33.4098413587
15:25:42:15,27,47,35.1444863353,33.4096987545
15:25:47:81,26,47,35.1444863353,33.4096987545
15:25:48:03,26,47,35.1444863353,33.4096987545
15:25:52:17,26,47,35.1444863353,33.4096987545
15:25:54:25,26,47,35.1444863353,33.4096987545
15:25:54:56,26,48,35.144476027,33.4097376466
15:25:58:25,25,48,35.144476027,33.4097376466
15:25:58:37,25,48,35.144476027,33.4097376466
15:26:02:35,25,48,35.144476027,33.4097376466
15:26:03:04,25,48,35.144476027,33.4097376466
15:26:03:14,25,49,35.1444657188,33.4097506106
15:26:07:31,24,49,35.1444657188,33.4097506106
15:26:07:33,24,49,35.1444657188,33.4097506106
15:26:07:52,24,49,35.1444657188,33.4097506106
15:26:11:16,24,49,35.1444657188,33.4097506106
15:26:13:47,23,49,35.1444657188,33.4097506106
15:26:13:77,23,50,35.1444863353,33.4097246826
15:26:17:47,23,50,35.1444863353,33.4097246826
15:26:17:90,23,50,35.1444863353,33.4097246826
15:26:21:79,23,50,35.1444863353,33.4097246826
15:26:22:66,22,50,35.1444863353,33.4097246826
15:26:22:83,22,51,35.1444863353,33.4097117186
15:26:25:50,22,51,35.1444863353,33.4097117186
15:26:25:68,22,51,35.1444863353,33.4097117186
15:26:29:96,21,51,35.1444863353,33.4097117186
15:26:31:98,21,51,35.1444863353,33.4097117186
15:26:32:03,21,52,35.144476027,33.4097895026
15:26:36:82,21,52,35.144476027,33.4097895026
15:26:36:92,21,52,35.144476027,33.4097895026
15:26:41:14,20,52,35.144476027,33.4097895026
15:26:43:13,20,52,35.144476027,33.4097895026
15:26:43:24,20,53,35.1445378767,33.4097376466
15:26:47:93,19,53,35.1445378767,33.4097376466
15:26:48:00,19,53,35.1445378767,33.4097376466
15:26:52:21,19,53,35.1445378767,33.4097376466
15:26:53:76,18,53,35.1445378767,33.4097376466
15:26:53:96,18,54,35.1444863353,33.4097117186
15:26:58:47,18,54,35.1444863353,33.4097117186
15:26:58:58,18,54,35.1444863353,33.4097117186
15:27:02:77,17,54,35.1444863353,33.4097117186
15:27:03:30,17,54,35.1444863353,33.4097117186
15:27:03:51,17,55,35.144476027,33.4097117186
15:27:05:92,17,55,35.144476027,33.4097117186
15:27:06:02,17,55,35.144476027,33.4097117186

